file,emotion,face,AUS01,AUS02,AUS04,AUS05,AUS06,AUS07,AUS09,AUS10,AUS12,AUS14,AUS15,AUS17,AUS18,AUS20,AUS22,AUS23,AUS24,AUS25,AUS26,AUS27
asdfddff_1.png,happy,0,0.39482424,0.27477747,0.5603219,0.38047895,0.15313478,0.0,0.17749618,0.5987124,1.0,0.11285765,0.3697533,0.3013327,0.35010478,1.0,0.46854943,0.13202003,0.99296266,0.36994797,0.1505375,0.061743774
asdsafgs_1.png,happy,0,0.3281154,0.25685984,0.5784229,0.31222,0.22685009,1.0,0.5119911,0.009187011,1.0,0.25705692,0.30290493,0.23147927,0.5308099,1.0,0.34633368,0.55782634,0.079870574,0.06610257,0.59769654,0.68128324
atzesble_1.png,happy,0,0.37023675,0.4881298,0.34734783,0.25912112,0.55554956,1.0,0.38640258,0.0967394,0.0,0.84448385,0.763122,0.2521469,0.46717736,0.0,0.5897742,0.36444744,0.027888155,0.06743553,0.5323334,0.65660435
auaacfsl_1.png,happy,0,0.3754969,0.48342654,0.45767695,0.3807524,0.88339967,1.0,0.54644656,0.009247514,1.0,0.93639517,0.82385796,0.08929605,0.5147161,0.0,0.29733434,0.40843123,0.947815,0.13713562,0.20158395,0.78811723
auyogjhw_0.png,happy,0,0.30100653,0.32046387,0.28972113,0.30851787,0.63516945,1.0,0.41958573,0.067391574,1.0,0.86683744,0.7477376,0.39070347,0.38442272,0.0,0.6222696,0.5025101,0.080036856,0.15252826,0.25694183,0.5007551
avktnqtx_1.png,happy,0,0.45441008,0.34351665,0.7847278,0.29814327,0.46363303,1.0,0.4786673,0.04519292,1.0,0.66269827,0.619268,0.062064707,0.49570692,0.0,0.47294566,0.61884725,0.9339404,0.051025666,0.119220324,0.46562016
avlxrinf_1.png,happy,0,0.3903482,0.2267458,0.7941486,0.24572866,0.53635836,0.0,0.5334009,0.014366062,1.0,0.7928045,0.77301306,0.70749366,0.38973138,0.0,0.29945058,0.503322,0.5214314,0.3073792,0.75353366,0.72231734
bbjovjef_1.png,happy,0,0.38771787,0.24643129,0.2695747,0.38399988,0.49094337,0.0,0.46215495,0.007995687,1.0,0.66895366,0.5797456,0.06040215,0.5427643,0.0,0.3991569,0.4745596,0.1446149,0.04220999,0.09292032,0.39276555
bbvidyqj_1.png,happy,0,0.16957009,0.15389249,0.39993027,0.32015967,0.25530118,0.0,0.33607128,0.017352639,0.0,0.2130022,0.614598,0.27200216,0.5366824,0.0,0.63428116,0.6328525,0.05787086,0.077671856,0.36115667,0.5697648
bcrwdlcr_1.png,happy,0,0.4659472,0.34991089,0.70075655,0.27739188,0.3318394,1.0,0.5442452,0.37465277,1.0,0.8389685,0.4857519,0.3836323,0.4924495,0.0,0.77849746,0.43485406,0.31619972,0.14605984,0.4629724,0.7050811
bdhxwlgm_1.png,happy,0,0.32857788,0.3294164,0.47363204,0.2405157,0.9011047,1.0,0.71185404,0.5567766,1.0,0.95232457,0.77436626,0.6132288,0.69012094,0.0,0.27159333,0.6275628,0.60183036,0.052151013,0.5472728,0.71522963
blksjbpb_1.png,happy,0,0.3979895,0.35661727,0.61463773,0.26830816,0.8544492,1.0,0.6306824,0.012956817,0.0,0.8552762,0.70743424,0.19613367,0.54729515,0.0,0.4187077,0.33551863,0.5181545,0.058917277,0.29900068,0.80210733
bmktgxva_1.png,happy,0,0.46912825,0.55016774,0.48208573,0.29674253,0.89145523,1.0,0.5215675,0.27772227,0.0,0.9432011,0.7063091,0.14527373,0.64765185,0.0,0.45499954,0.6759795,0.6645304,0.0502942,0.10088981,0.7699676
bmvruhls_1.png,happy,0,0.30068374,0.3616304,0.08083589,0.40702358,0.6240029,0.0,0.3393681,0.017201971,0.0,0.83083034,0.7193424,0.21649523,0.49006024,0.0,0.36591166,0.4725001,0.0037301534,0.02719242,0.18199544,0.2763525
bnnwttib_1.png,happy,0,0.46234295,0.35755563,0.20355465,0.27502716,0.8619579,1.0,0.50522417,0.35863516,0.0,0.944222,0.6621812,0.18436898,0.4295194,0.0,0.52366394,0.44757137,0.90070117,0.08168489,0.18353274,0.7787886
bqwywmiv_1.png,happy,0,0.40492737,0.27347773,0.37287965,0.3891067,0.5221913,1.0,0.4364712,0.00050316914,1.0,0.6595952,0.42440906,0.38823438,0.53964615,0.0,0.6485737,0.4964878,0.021152217,0.029317483,0.1765957,0.30939484
brezeeio_1.png,happy,0,0.31896615,0.16788329,0.5362585,0.27439475,0.7322669,1.0,0.5239917,0.0900359,0.0,0.87826943,0.672548,0.1356986,0.4883793,1.0,0.5516819,0.5121093,0.04829428,0.13292173,0.50232595,0.84557605
buhloauk_1.png,happy,0,0.41563368,0.35015965,0.2804401,0.30432275,0.88074434,1.0,0.5263511,0.35345557,1.0,0.9406472,0.8241088,0.26881337,0.48292533,0.0,0.47744578,0.28808576,0.17120472,0.18300058,0.24559875,0.7412086
bvhxxfla_1.png,happy,0,0.25457674,0.27739358,0.32851,0.25535324,0.621461,0.0,0.47446695,0.5885998,1.0,0.8277343,0.76024055,0.44775236,0.59692836,0.0,0.43098077,0.6856249,0.67046326,0.14680442,0.59572446,0.78615797
bxpbwdsx_1.png,happy,0,0.47159255,0.4553363,0.14827372,0.30350634,0.84026396,0.0,0.6436877,0.47150603,0.0,0.9081981,0.86463076,0.24901837,0.5859954,0.0,0.36106735,0.5206074,0.6205653,0.07029985,0.033279646,0.61072713
careipdm_1.png,happy,0,0.45910847,0.20469959,0.39046034,0.33520588,0.4616943,1.0,0.36157316,0.015538468,1.0,0.8235937,0.5874977,0.1672951,0.52816784,0.0,0.51264507,0.51328444,0.91172415,0.069935486,0.37856492,0.29543936
cbetqlon_1.png,happy,0,0.47435546,0.33430633,0.34811968,0.24222308,0.6202847,1.0,0.48796776,0.18028194,0.0,0.894273,0.84018433,0.22503807,0.57664746,1.0,0.6161102,0.5586501,0.05462675,0.119354896,0.46225315,0.80570424
cetegxcz_1.png,happy,0,0.37612087,0.32198393,0.36291176,0.3141466,0.4306557,1.0,0.36792508,0.016532805,0.0,0.44622865,0.80878705,0.38302985,0.5541657,0.0,0.52629536,0.6400486,0.027383644,0.14981441,0.43828818,0.7826263
cipceofz_1.png,happy,0,0.4299084,0.18445694,0.48017833,0.25305578,0.5540396,1.0,0.61604047,0.75714695,1.0,0.8245395,0.8004783,0.29177713,0.30631417,0.0,0.322954,0.41395015,0.9705705,0.17851765,0.28811118,0.76381165
ckiayxva_1.png,happy,0,0.52144647,0.22570641,0.35272792,0.26818427,0.87328637,1.0,0.60780144,0.40778574,1.0,0.94417524,0.7337448,0.28091305,0.4059688,0.0,0.18729904,0.28139615,0.40552402,0.09404958,0.13569947,0.759237
cklsfaxz_1.png,happy,0,0.4107665,0.3975489,0.4075472,0.27191797,0.81124896,1.0,0.44640562,0.84031975,1.0,0.9088165,0.77323055,0.4256495,0.5502039,0.0,0.39387208,0.57418936,0.41135767,0.2511243,0.15218844,0.7412153
cngohjaf_1.png,happy,0,0.4683856,0.3841787,0.3743042,0.28404346,0.7016874,1.0,0.5788895,0.66064733,1.0,0.73894525,0.47274065,0.20923856,0.28753224,1.0,0.27874082,0.22853702,0.99528754,0.27238837,0.30906293,0.722708
cpmqlydz_1.png,happy,0,0.41674766,0.27066216,0.28695738,0.2639485,0.86078066,1.0,0.50612193,0.1689671,1.0,0.9208609,0.61640173,0.55195725,0.5278928,1.0,0.4857228,0.39937547,0.72642004,0.09248132,0.11179972,0.81076753
crigspaf_1.png,happy,0,0.43639353,0.36621717,0.26331583,0.36310658,0.48504585,1.0,0.63090867,0.019669108,0.0,0.75711894,0.59742117,0.19665824,0.4505283,0.0,0.26134035,0.3867406,0.2599322,0.28737226,0.5192543,0.8312547
crxxtxts_1.png,happy,0,0.4309642,0.41318893,0.82332194,0.29980978,0.55858535,1.0,0.7044183,0.0053105853,1.0,0.79314685,0.7741725,0.3861475,0.5196097,1.0,0.46199644,0.45483148,0.51630116,0.041467153,0.24084505,0.8632059
cyzjxyle_1.png,happy,0,0.38109624,0.15771706,0.85130054,0.26177436,0.5802903,1.0,0.629039,0.75237745,1.0,0.86544234,0.8286876,0.32977065,0.44444954,1.0,0.43174648,0.46263465,0.7642926,0.21748067,0.17432691,0.7681304
czemeduq_1.png,happy,0,0.42680395,0.34196112,0.6026829,0.2677063,0.2989166,0.0,0.39380795,0.10161443,1.0,0.3430488,0.5267779,0.38008326,0.33216113,1.0,0.32987997,0.5790184,0.2152848,0.095148996,0.37452772,0.83564883
czkkqmhe_1.png,happy,0,0.34477836,0.23509064,0.35135797,0.25463983,0.7257481,0.0,0.65235186,0.915669,0.0,0.8373867,0.744431,0.45261642,0.36649752,1.0,0.21834634,0.14369948,0.9673867,0.1052981,0.25988415,0.8463059
dadtebwg_1.png,happy,0,0.26833305,0.17891218,0.21969065,0.24908645,0.922057,1.0,0.6514696,0.79458195,1.0,0.95809484,0.76209885,0.14972396,0.29420573,0.0,0.16870876,0.26567855,0.9873942,0.07774717,0.25429627,0.69822377
dcbefxiw_1.png,happy,0,0.23704223,0.23680541,0.46034,0.2729957,0.4354468,0.0,0.39362416,0.94262695,1.0,0.73989993,0.7769402,0.37287453,0.4122812,0.0,0.49496427,0.57831967,0.04276553,0.11945474,0.09629782,0.20297803
dfmtnxks_1.png,happy,0,0.38076487,0.29188788,0.4276093,0.27126372,0.42263746,0.0,0.5708329,0.10569884,0.0,0.7909874,0.63753736,0.2617217,0.5617937,1.0,0.64277685,0.64405245,0.0005431023,0.06565069,0.2368992,0.39594358
dhomywby_1.png,happy,0,0.5828508,0.38243118,0.66478974,0.2590769,0.4901068,1.0,0.4860859,0.07350388,1.0,0.90464073,0.7340502,0.38677806,0.46801323,0.0,0.6621493,0.4076124,0.91009384,0.14788656,0.32911116,0.32656386
djvmjisw_1.png,happy,0,0.52892214,0.47654903,0.6371364,0.3026855,0.8385975,1.0,0.67762583,0.38313508,1.0,0.9198532,0.52589655,0.24309495,0.50272185,0.0,0.33491203,0.30833083,0.9650074,0.5348847,0.26003054,0.84873784
dkfnslkl_1.png,happy,0,0.29316667,0.22492296,0.26554433,0.31678715,0.15059476,0.0,0.38486463,0.011041195,0.0,0.19122183,0.37866604,0.26083383,0.35547587,0.0,0.5562802,0.46282175,0.8206185,0.16946238,0.24140796,0.76357394
dmiacheq_1.png,happy,0,0.26620793,0.22598419,0.34720898,0.30034137,0.39161164,0.0,0.30100095,0.82917833,0.0,0.4997431,0.7717749,0.26885512,0.37796506,1.0,0.49038923,0.5228369,0.15821274,0.17792504,0.27992377,0.18521029
dmujsuut_1.png,happy,0,0.3895593,0.3777295,0.36584535,0.27295107,0.8920781,1.0,0.55742836,0.88310015,1.0,0.93000925,0.8141701,0.16993208,0.38304543,1.0,0.34290633,0.3435018,0.9847472,0.19640891,0.1333645,0.7694584
dwqcmokb_1.png,happy,0,0.40519062,0.24788252,0.12303714,0.28744927,0.5269821,0.0,0.42835134,0.41018915,1.0,0.7932232,0.45498428,0.20348352,0.4664346,0.0,0.51057327,0.39964122,0.810508,0.10985401,0.24731697,0.38346624
dydxkpxj_0.png,happy,0,0.32892972,0.32768267,0.6657862,0.2769306,0.6909978,1.0,0.57880133,0.4141593,1.0,0.8749107,0.8093653,0.16149303,0.52277863,1.0,0.4238113,0.48245138,0.921456,0.11875199,0.18550338,0.7822229
dyxrhljc_1.png,happy,0,0.31481612,0.45463437,0.23694502,0.26328042,0.6717657,1.0,0.38817564,0.58286136,1.0,0.8139637,0.7087254,0.29975492,0.48014778,0.0,0.30161032,0.72353894,0.007762508,0.076198906,0.79235727,0.73279095
dzuxppzd_1.png,happy,0,0.28180525,0.30527264,0.4627861,0.24285115,0.19858828,1.0,0.48576286,0.055697013,1.0,0.5680206,0.7900022,0.4280804,0.47640273,0.0,0.59391874,0.67925525,0.04557552,0.19496514,0.55033004,0.7746752
eibfyndb_1.png,happy,0,0.36133397,0.23860219,0.2759467,0.39598972,0.5949884,1.0,0.6258162,0.04986282,1.0,0.68778354,0.7496854,0.60920715,0.43733886,1.0,0.41812244,0.49605316,0.97873116,0.17084205,0.05252643,0.4963524
eijvjtje_1.png,happy,0,0.379389,0.37344825,0.749335,0.26414806,0.5600095,1.0,0.6481765,0.47481376,1.0,0.7131774,0.60521835,0.36988986,0.45079437,1.0,0.29917926,0.3481975,0.5701772,0.1750929,0.42678824,0.820968
eorcyjwo_1.png,happy,0,0.40933153,0.45523125,0.3262234,0.27463326,0.58945787,1.0,0.5742863,0.030087387,0.0,0.87282556,0.6806667,0.30940902,0.5599713,0.0,0.50661176,0.29425433,0.7389732,0.04604915,0.3253433,0.5515099
erwdxruk_1.png,happy,0,0.30435634,0.21305741,0.24335995,0.27640325,0.55258954,0.0,0.599779,0.9806965,1.0,0.7911807,0.66558367,0.44312418,0.4113923,0.0,0.30287594,0.2590283,0.03793114,0.1573752,0.21400921,0.73754066
escvkdvo_1.png,happy,0,0.3919991,0.28129885,0.3179263,0.43149686,0.29064304,0.0,0.40494636,0.003959144,0.0,0.22409971,0.34791636,0.07050747,0.5268868,0.0,0.56110823,0.22676806,0.11261816,0.053580657,0.22412601,0.073012814
etdvxwhd_1.png,happy,0,0.37008485,0.23622485,0.6688556,0.31020078,0.673582,0.0,0.46317336,0.75425863,0.0,0.8050422,0.6936441,0.4956871,0.53223854,0.0,0.77179354,0.7487017,0.24132523,0.15305957,0.65270597,0.7796668
etvpvvtl_1.png,happy,0,0.4624951,0.23765582,0.15106548,0.31709135,0.9172809,1.0,0.71518856,0.85711366,1.0,0.9581769,0.72126913,0.061143298,0.5914415,0.0,0.18071471,0.47963253,0.08368064,0.17832282,0.22212568,0.7306484
ezfsweiy_1.png,happy,0,0.30453366,0.29560143,0.14960843,0.35189068,0.8548067,0.0,0.44001418,0.01068761,0.0,0.9241916,0.8120989,0.7067361,0.37585437,0.0,0.4606916,0.27831414,0.053335357,0.033468124,0.14165525,0.09367438
fevulogi_1.png,happy,0,0.4471442,0.4287866,0.41268182,0.37966332,0.91963995,1.0,0.52508783,0.3818492,1.0,0.9320499,0.8506806,0.30377164,0.37470388,0.0,0.19512,0.5445988,0.26436117,0.1004859,0.06935996,0.8947927
fgtwlbwx_1.png,happy,0,0.31325275,0.21739615,0.26128653,0.28138307,0.6324094,1.0,0.4393385,0.76056314,0.0,0.7824762,0.65234107,0.2053584,0.38742426,0.0,0.20007525,0.36311322,0.44980145,0.09222128,0.34930474,0.7218229
fhdjxycn_1.png,happy,0,0.47708276,0.3478145,0.6156989,0.36498132,0.46802485,1.0,0.64733285,0.055822775,1.0,0.7341293,0.5019872,0.21095848,0.38464877,1.0,0.57287306,0.41327313,0.68601644,0.10333941,0.24135885,0.63490945
fhncebgu_1.png,happy,0,0.4668131,0.43343607,0.31756303,0.34981915,0.5461844,1.0,0.6555169,0.24723388,1.0,0.84835964,0.8373067,0.15260583,0.32148713,1.0,0.35272378,0.45749798,0.88612753,0.10018982,0.2080484,0.8362084
fhuqchzg_1.png,happy,0,0.36630845,0.27273217,0.42126942,0.3003452,0.36656088,1.0,0.52450234,0.4608474,1.0,0.8781023,0.66127115,0.34846106,0.4347251,0.0,0.4244491,0.47523528,0.96096593,0.093141384,0.53730476,0.49621958
fijrwqtd_1.png,happy,0,0.32100633,0.3419897,0.35289133,0.25588137,0.59215194,0.0,0.51259154,0.019638104,0.0,0.7728467,0.64540404,0.23102123,0.47979,0.0,0.33450323,0.5402481,0.06903361,0.09554811,0.37187895,0.74171495
fjdkrxff_1.png,happy,0,0.6433805,0.24604434,0.65484035,0.27295208,0.75099325,1.0,0.5461271,0.73589545,1.0,0.8573034,0.6677613,0.21858162,0.4911088,1.0,0.39767653,0.47299352,0.73368526,0.23479533,0.65400225,0.74659795
fjjzxsdg_1.png,happy,0,0.37387168,0.22789764,0.82031983,0.268027,0.75530493,1.0,0.49005532,0.5061974,0.0,0.92672855,0.7714659,0.31806663,0.5942878,0.0,0.40474018,0.71136993,0.045662463,0.06954639,0.20775853,0.71192
fjsmmfnw_1.png,happy,0,0.31726274,0.27512965,0.28047866,0.28275543,0.8494446,1.0,0.5771477,0.46312177,0.0,0.9058115,0.7198594,0.42665783,0.4745452,0.0,0.27987322,0.7138226,0.5701617,0.058996934,0.3173813,0.78421366
fkbkuvrs_0.png,happy,0,0.42461887,0.41217336,0.22924164,0.3849315,0.8859131,1.0,0.4561973,0.6125659,0.0,0.8998084,0.7246534,0.36738127,0.47319612,1.0,0.62649345,0.32060495,0.20167409,0.09189206,0.16045307,0.6121695
flkehbhg_1.png,happy,0,0.31990102,0.23750454,0.5063598,0.24848497,0.41592225,1.0,0.6132196,0.033626173,1.0,0.82810104,0.69053465,0.4619583,0.50596094,0.0,0.4446442,0.46488371,0.28663447,0.059308764,0.6356328,0.85391396
flsttapj_1.png,happy,0,0.34352008,0.4818198,0.6291203,0.2734301,0.6458237,0.0,0.663559,0.26527753,0.0,0.92545414,0.67705864,0.34289068,0.46054935,1.0,0.47327766,0.38275817,0.5623083,0.12884465,0.7952153,0.6182308
fpvkuzmm_1.png,happy,0,0.3838572,0.4842753,0.602915,0.26722196,0.46845683,0.0,0.528902,0.34569362,1.0,0.81814075,0.74187636,0.16144373,0.33172277,0.0,0.41856915,0.5292636,0.19308168,0.15066507,0.3894157,0.7222498
fstkahjn_1.png,happy,0,0.33691728,0.42685372,0.1658963,0.27809983,0.91149986,1.0,0.6771519,0.40217662,0.0,0.92881775,0.8295867,0.45411292,0.7044711,0.0,0.32045585,0.67366505,0.7874489,0.062336396,0.1795831,0.7286276
fuqbkkcf_1.png,happy,0,0.49534318,0.31530237,0.4636094,0.30816507,0.3783175,0.0,0.39273718,0.0015929997,0.0,0.75286716,0.57955605,0.09134683,0.3698759,0.0,0.34851724,0.30768564,0.014401167,0.13429266,0.034377575,0.72234404
fvhmbfad_1.png,happy,0,0.23573841,0.28457528,0.4413286,0.2758181,0.88013244,1.0,0.68835706,0.11753986,1.0,0.95471466,0.84049314,0.5903164,0.5415323,0.0,0.26126507,0.3613511,0.6168051,0.17767105,0.11510962,0.626871
fwmshoxf_1.png,happy,0,0.27639806,0.2844944,0.21250139,0.25374976,0.88298506,1.0,0.57890356,0.99789596,1.0,0.93405795,0.83244765,0.37034345,0.48452196,0.0,0.22920977,0.7120696,0.23949373,0.040741023,0.4694574,0.2581641
fwtdjvrd_0.png,happy,0,0.32881975,0.3544154,0.3624247,0.2875517,0.49611992,1.0,0.508213,0.35591266,1.0,0.73237646,0.59322965,0.55466074,0.41686237,0.0,0.2552588,0.33798382,0.015581965,0.21842691,0.62657,0.80470645
fxcueuva_1.png,happy,0,0.2752052,0.31551757,0.38603473,0.29943046,0.8938228,1.0,0.4777587,0.1359666,1.0,0.9538493,0.83860743,0.34871736,0.33542255,1.0,0.35853025,0.5246392,0.9884045,0.20436434,0.071233146,0.7721049
gafsraep_1.png,happy,0,0.48625016,0.343024,0.24151233,0.4011552,0.889262,1.0,0.57725525,0.58566356,1.0,0.9309387,0.78129315,0.45461032,0.44311097,1.0,0.2723519,0.4468763,0.94910336,0.09376881,0.03827624,0.8307562
gcupmmsu_1.png,happy,0,0.4467937,0.41228247,0.5227236,0.2842909,0.6755365,1.0,0.53014135,0.0710893,0.0,0.83878607,0.81369305,0.11879702,0.51874,1.0,0.44679365,0.6183272,0.0019077148,0.0547123,0.5736697,0.72559476
gcycmbqo_1.png,happy,0,0.26750317,0.21276753,0.23013857,0.24569814,0.4384016,0.0,0.31739238,0.13712932,0.0,0.6579696,0.6802282,0.24603856,0.5591091,0.0,0.4175502,0.5668757,0.029632704,0.046202857,0.69767314,0.7701837
ghwaoxwf_1.png,happy,0,0.35580456,0.3050082,0.48040137,0.26114655,0.5596502,1.0,0.5330989,0.108177595,1.0,0.61603826,0.580257,0.08596231,0.44480398,1.0,0.2977024,0.512597,0.053508293,0.08507381,0.7384056,0.6102238
gjnblhty_1.png,happy,0,0.4223995,0.43348363,0.54679704,0.2997035,0.91006374,1.0,0.6632575,0.20347783,0.0,0.94488734,0.69326293,0.38115227,0.4103497,1.0,0.17092767,0.41488034,0.98020715,0.13976094,0.08909742,0.7210239
glprchut_1.png,happy,0,0.3315303,0.23096448,0.22526914,0.37677854,0.46630552,0.0,0.40403637,0.014189125,1.0,0.65824187,0.58190084,0.220553,0.52873594,0.0,0.44625944,0.61288273,0.20455502,0.029285157,0.04967824,0.26845208
gngmhsey_1.png,happy,0,0.43245897,0.33936653,0.6439581,0.30075935,0.74433,0.0,0.5945392,0.108575195,1.0,0.90404564,0.8395876,0.13326468,0.44814718,1.0,0.37282544,0.41361725,0.8597224,0.1332011,0.4877142,0.8243053
gniqmaeg_1.png,happy,0,0.30447334,0.20012543,0.3562594,0.33237788,0.7906665,1.0,0.5326087,0.37813237,1.0,0.9093413,0.91519594,0.17342952,0.48494446,0.0,0.47438264,0.70937705,0.64352083,0.042887725,0.3760403,0.7103396
gqaecyxe_1.png,happy,0,0.22434086,0.22546346,0.3898361,0.26035887,0.9090841,1.0,0.7314323,0.9911089,1.0,0.9452271,0.73006463,0.3207508,0.34076282,1.0,0.23085737,0.3416955,0.9967673,0.14539985,0.33637634,0.4491237
gryctrts_1.png,happy,0,0.20358558,0.18242717,0.21594366,0.30906627,0.4753108,0.0,0.43098313,0.03003957,1.0,0.56737113,0.4860284,0.25986144,0.38499302,0.0,0.4021547,0.368143,0.045977388,0.17078725,0.37446314,0.374613
gsbgenpx_0.png,happy,0,0.4804998,0.26592714,0.73586696,0.24147284,0.7622748,1.0,0.6558317,0.8111042,1.0,0.9193926,0.58521664,0.50928277,0.50884724,0.0,0.37871376,0.549206,0.5912401,0.11577634,0.13912593,0.73786455
gtkxnwyb_1.png,happy,0,0.32192707,0.38483468,0.19769321,0.2595958,0.57348436,1.0,0.614109,0.89415973,0.0,0.7864273,0.51332873,0.39311624,0.31234917,1.0,0.37199607,0.49996382,0.575134,0.12851956,0.37784296,0.43774414
gutkrrek_1.png,happy,0,0.38124326,0.23651372,0.26393688,0.40112,0.2721627,0.0,0.271826,0.0651654,0.0,0.54912275,0.5266588,0.35724285,0.4905519,0.0,0.6863416,0.5321797,0.17934048,0.05254232,0.2225469,0.1155092
gvppuukr_1.png,happy,0,0.31335092,0.41486567,0.3131279,0.33115777,0.50960904,0.0,0.39786512,0.4024065,1.0,0.7087609,0.6847419,0.2571502,0.42822722,1.0,0.380958,0.43289414,0.22303084,0.15842226,0.17054377,0.4130246
gyyzheun_1.png,happy,0,0.4367477,0.40992573,0.38183987,0.26721272,0.8814497,1.0,0.52996266,0.17473553,1.0,0.95658755,0.79325676,0.059787534,0.49994683,0.0,0.28335384,0.48458767,0.30844545,0.07169976,0.43546528,0.70441663
gzjorhri_1.png,happy,0,0.4855873,0.44362134,0.7244903,0.30922768,0.30972737,1.0,0.44901088,0.061329544,1.0,0.3466327,0.658032,0.40614903,0.503376,0.0,0.48692322,0.63154995,0.32359838,0.058804218,0.5466482,0.74375385
gzrvjyek_1.png,happy,0,0.24784021,0.2235743,0.38538268,0.25508067,0.7050016,1.0,0.45267072,0.7065994,0.0,0.89659935,0.8320451,0.22659229,0.5566575,0.0,0.5788274,0.6506909,0.37695712,0.061647218,0.14057223,0.7090654
habnugbq_0.png,happy,0,0.44413394,0.29118565,0.20643885,0.39345253,0.32265496,1.0,0.3255677,0.06872273,0.0,0.21564159,0.50585204,0.06482298,0.55472755,0.0,0.407395,0.55335027,0.087857865,0.06901735,0.20666108,0.8110917
havhgqmp_1.png,happy,0,0.25502467,0.22886227,0.28957447,0.2720452,0.594753,1.0,0.45680133,0.93722135,1.0,0.8531227,0.809502,0.26333922,0.4518978,0.0,0.4946213,0.5031011,0.19748248,0.15735358,0.38609305,0.18515347
hdeoylyd_1.png,happy,0,0.43740767,0.31195432,0.4724866,0.36941168,0.25509745,1.0,0.42627472,0.0024331016,0.0,0.35443485,0.6891449,0.40778077,0.54407316,0.0,0.57859474,0.55738753,0.032484066,0.11424891,0.782749,0.7317015
hfqqgolh_1.png,happy,0,0.21798268,0.17150761,0.1032266,0.32909495,0.7628238,0.0,0.47493044,0.38680214,0.0,0.84975296,0.8018256,0.19125746,0.559079,0.0,0.5825754,0.47372016,0.08947579,0.24056777,0.43012494,0.8431182
hiwplpep_1.png,happy,0,0.36700138,0.3527869,0.5911448,0.2973271,0.8853465,1.0,0.73331064,0.9176188,0.0,0.93277615,0.7864001,0.53017205,0.43793705,0.0,0.45241943,0.37999338,0.97444147,0.2335665,0.13058238,0.8577554
hjvbfxkt_1.png,happy,0,0.29123163,0.38244873,0.5844695,0.25218514,0.50389296,1.0,0.51569307,0.096672416,1.0,0.77967757,0.7507493,0.35046154,0.38714772,0.0,0.3156985,0.3973604,0.80053914,0.14401007,0.2704629,0.67453474
hkwrqtxb_1.png,happy,0,0.38573617,0.41569406,0.6127306,0.38789785,0.48690128,0.0,0.3981494,0.02212335,0.0,0.6963923,0.6071685,0.16338721,0.42512262,0.0,0.49418205,0.49442738,0.08077061,0.04517486,0.09473114,0.5255617
hlarssij_1.png,happy,0,0.35266587,0.22723499,0.5447341,0.3065778,0.8378933,1.0,0.6235725,0.70660967,0.0,0.94564277,0.5927047,0.15703851,0.4893501,0.0,0.2526701,0.2899983,0.9587671,0.03574297,0.09007693,0.8173965
hlxoqnqz_1.png,happy,0,0.45048824,0.4550528,0.34320858,0.2887438,0.6423498,1.0,0.50699216,0.80574656,0.0,0.7686883,0.5041333,0.35163096,0.3854475,1.0,0.4085583,0.09131561,0.98512834,0.3899638,0.10018129,0.78223467
hsnwuiwg_1.png,happy,0,0.38909066,0.37300625,0.67824054,0.3151517,0.58699435,1.0,0.46693423,0.05858982,0.0,0.78893316,0.6729909,0.22917956,0.38610256,0.0,0.50757396,0.33416325,0.6208723,0.24003866,0.49605638,0.77322185
hthmcezc_1.png,happy,0,0.3359098,0.12044781,0.3143484,0.40887278,0.5040724,0.0,0.44664046,0.008412409,0.0,0.7689074,0.66114324,0.50216156,0.6267563,0.0,0.6161145,0.6521136,0.08063566,0.04553757,0.22012736,0.8155256
hudjjjvd_1.png,happy,0,0.5252032,0.2968917,0.74748737,0.29917595,0.48771057,1.0,0.54314786,0.82160634,1.0,0.7683982,0.7237322,0.5231207,0.5088408,1.0,0.58722097,0.6517782,0.7358734,0.118262276,0.36508286,0.8085863
hudrodlq_1.png,happy,0,0.32652244,0.3709631,0.16978838,0.4112128,0.48453185,0.0,0.47486123,0.0019072373,0.0,0.68321776,0.6362674,0.15118313,0.5175015,0.0,0.47092336,0.4882156,0.047465786,0.07081727,0.26814818,0.32377598
huihooik_1.png,happy,0,0.38302615,0.39358515,0.4543385,0.42423555,0.87667686,0.0,0.46497723,0.058305465,0.0,0.9245097,0.5017815,0.12250355,0.47070166,0.0,0.3804569,0.31563264,0.9054521,0.10567433,0.6649396,0.818051
huyiqvnw_1.png,happy,0,0.3825461,0.5161441,0.6029565,0.27643272,0.57954663,1.0,0.5321989,0.07203286,1.0,0.82852596,0.4813403,0.44602424,0.38840938,0.0,0.26883635,0.3866946,0.043648057,0.12517163,0.39728424,0.7281334
hwnvzhpb_1.png,happy,0,0.2116337,0.34085572,0.21650305,0.26801294,0.49450123,1.0,0.51472163,0.8428945,0.0,0.74252135,0.68584156,0.27056685,0.34114817,0.0,0.286459,0.51355165,0.22367284,0.17877486,0.12361946,0.31124923
hwpopblm_1.png,happy,0,0.36123413,0.31296566,0.2836073,0.3029942,0.86136985,0.0,0.4955443,0.080106,0.0,0.9300094,0.712663,0.06923279,0.5792006,0.0,0.16849297,0.2452386,0.87062776,0.054088216,0.11714111,0.6794688
